forecast_date,target,target_end_date,location,type,quantile,value
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.400,1
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.400,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.450,64
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.450,76
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.450,82
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.450,75
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.500,115
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.500,146
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.500,161
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.500,162
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.550,166
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.550,215
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.550,241
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.550,249
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.600,218
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.600,286
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.600,321
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.600,338
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.650,272
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.650,359
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.650,405
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.650,429
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.700,328
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.700,436
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.700,493
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.700,526
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.750,389
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.750,520
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.750,587
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.750,630
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.800,457
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.800,612
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.800,693
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.800,746
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.850,537
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.850,720
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.850,816
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.850,881
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.900,636
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.900,856
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.900,971
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.900,1051
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.950,784
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.950,1057
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.950,1201
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.950,1303
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.975,913
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.975,1232
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.975,1400
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.975,1521
2023-06-01,1 month ahead inc flu hosp,2023-06-01,34,quantile,0.990,1062
2023-06-01,2 month ahead inc flu hosp,2023-07-01,34,quantile,0.990,1435
2023-06-01,3 month ahead inc flu hosp,2023-08-01,34,quantile,0.990,1632
2023-06-01,4 month ahead inc flu hosp,2023-09-01,34,quantile,0.990,1775
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,point,NA,9
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,point,NA,8
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,point,NA,7
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,point,NA,7
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.300,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.350,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.350,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.350,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.350,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.400,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.400,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.400,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.400,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.450,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.450,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.450,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.450,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.500,9
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.500,8
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.500,7
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.500,7
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.550,40
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.550,47
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.550,51
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.550,54
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.600,72
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.600,86
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.600,95
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.600,103
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.650,105
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.650,127
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.650,141
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.650,153
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.700,140
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.700,170
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.700,189
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.700,205
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.750,177
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.750,216
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.750,242
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.750,262
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.800,219
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.800,268
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.800,300
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.800,325
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.850,268
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.850,328
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.850,368
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.850,399
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.900,329
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.900,404
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.900,453
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.900,492
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.950,420
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.950,516
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.950,579
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.950,629
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.975,499
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.975,613
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.975,689
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.975,749
2023-06-01,1 month ahead inc flu hosp,2023-06-01,35,quantile,0.990,590
2023-06-01,2 month ahead inc flu hosp,2023-07-01,35,quantile,0.990,727
2023-06-01,3 month ahead inc flu hosp,2023-08-01,35,quantile,0.990,816
2023-06-01,4 month ahead inc flu hosp,2023-09-01,35,quantile,0.990,887
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,point,NA,527
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,point,NA,499
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,point,NA,484
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,point,NA,475
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.300,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.350,129
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.350,72
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.350,47
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.350,34
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.400,266
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.400,219
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.400,196
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.400,185
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.450,397
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.450,360
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.450,341
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.450,331
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.500,527
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.500,499
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.500,484
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.500,475
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.550,656
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.550,638
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.550,626
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.550,619
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.600,788
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.600,779
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.600,771
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.600,765
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.650,924
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.650,926
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.650,920
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.650,916
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.700,1068
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.700,1080
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.700,1078
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.700,1075
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.750,1222
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.750,1246
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.750,1248
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.750,1247
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.800,1395
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.800,1431
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.800,1437
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.800,1439
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.850,1596
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.850,1646
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.850,1658
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.850,1662
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.900,1848
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.900,1918
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.900,1936
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.900,1943
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.950,2223
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.950,2320
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.950,2347
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.950,2359
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.975,2548
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.975,2669
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.975,2704
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.975,2719
2023-06-01,1 month ahead inc flu hosp,2023-06-01,36,quantile,0.990,2926
2023-06-01,2 month ahead inc flu hosp,2023-07-01,36,quantile,0.990,3074
2023-06-01,3 month ahead inc flu hosp,2023-08-01,36,quantile,0.990,3120
2023-06-01,4 month ahead inc flu hosp,2023-09-01,36,quantile,0.990,3139
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,point,NA,76
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,point,NA,105
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,point,NA,121
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,point,NA,123
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.300,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.350,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.350,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.350,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.350,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.400,8
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.400,12
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.400,14
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.400,6
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.450,42
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.450,59
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.450,68
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.450,65
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.500,76
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.500,105
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.500,121
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.500,123
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.550,109
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.550,152
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.550,174
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.550,181
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.600,143
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.600,199
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.600,228
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.600,241
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.650,178
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.650,247
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.650,284
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.650,302
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.700,215
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.700,299
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.700,343
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.700,366
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.750,255
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.750,354
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.750,407
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.750,436
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.800,300
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.800,416
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.800,478
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.800,513
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.850,351
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.850,488
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.850,560
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.850,603
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.900,417
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.900,578
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.900,664
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.900,717
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.950,513
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.950,712
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.950,818
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.950,885
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.975,597
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.975,829
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.975,951
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.975,1031
2023-06-01,1 month ahead inc flu hosp,2023-06-01,37,quantile,0.990,695
2023-06-01,2 month ahead inc flu hosp,2023-07-01,37,quantile,0.990,964
2023-06-01,3 month ahead inc flu hosp,2023-08-01,37,quantile,0.990,1106
2023-06-01,4 month ahead inc flu hosp,2023-09-01,37,quantile,0.990,1201
2023-06-01,1 month ahead inc flu hosp,2023-06-01,38,point,NA,38
2023-06-01,2 month ahead inc flu hosp,2023-07-01,38,point,NA,40
2023-06-01,3 month ahead inc flu hosp,2023-08-01,38,point,NA,41
2023-06-01,4 month ahead inc flu hosp,2023-09-01,38,point,NA,41
2023-06-01,1 month ahead inc flu hosp,2023-06-01,38,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,38,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,38,quantile,0.010,0
